incident_num,name,location,apt_lot,date_time,lat,lng
2012198440,911 CHECKS,2614 FORUM BLVD-CO,,2012-10-16 15:59:49,38.924880,-92.363950
2012198435,TRAFFIC STOP,PROVIDENCE RD S-CO/RESEARCH PARK DR-CO,,2012-10-16 15:59:33,38.9348,-92.3366
2012198438,LAW ALARM,2609 PEBBLE CREEK CT-CO,,2012-10-16 15:58:34,38.925380,-92.299000
2012198430,PARKING VIOLATION,RIPLEY ST-CO/HINKSON AV-CO,,2012-10-16 15:53:28,38.9566,-92.3185
2012198434,TRESPASS VEHICLE,304 COLLEGE AV S-CO,A,2012-10-16 15:50:35,38.948180,-92.321600
2012198427,PARKING VIOLATION,1511 RICHARDSON ST-CO,,2012-10-16 15:50:28,38.955170,-92.317400
2012198424,TRAFFIC STOP,PROVIDENCE RD S-CO/RESEARCH PARK DR-CO,,2012-10-16 15:48:56,38.9348,-92.3366
2012198426,ACCIDENT,I70 DR SOUTHWEST-CO/KNIPP ST-CO,,2012-10-16 15:47:18,38.9678,-92.3727
2012198429,OTHER OFFENSE,STADIUM BLVD N-CO/WORLEY ST W-CO,,2012-10-16 15:46:09,38.9612,-92.3713
2012198451,LARCENY,BELLWOOD SUBDIVISION,,2012-10-16 15:46:04,38.9607,-92.4018
2012198455,ASSIST OFFICER,15 NAVAHO AV-CO,,2012-10-16 15:45:47,38.974760,-92.258920
2012198421,TRAFFIC STOP,I70 W-CO/RANGE LINE ST-CO,,2012-10-16 15:43:42,38.9687,-92.325
2012198420,PARKING VIOLATION,1415 BOUCHELLE AV-CO,,2012-10-16 15:43:35,38.943100,-92.319290
2012198423,HARASSMENT,2300 SEARS CT-CO,7,2012-10-16 15:43:27,38.989040,-92.304300
2012198418,PARKING VIOLATION,1412 ROSS ST-CO,,2012-10-16 15:40:21,38.943650,-92.319220
2012198416,TRAFFIC STOP,PROVIDENCE RD S-CO/PEDESTRIAN BRIDGE MU-CO,,2012-10-16 15:38:22,38.9365,-92.3357
2012198415,911 CHECKS,7 FIRST ST N-CO,,2012-10-16 15:36:12,38.952440,-92.336690
2012198413,PARKING VIOLATION,1508 WILSON AV-CO,,2012-10-16 15:35:36,38.944410,-92.317930
2012198410,SPECIAL ASSIGNMENT,3600 WORLEY ST W-CO,,2012-10-16 15:33:21,38.959910,-92.388580
2012198422,MISSING VEHICLE,709 LYON ST-CO,,2012-10-16 15:30:24,38.955860,-92.329310
2012198407,CHECK OPEN BUSINESS,1400 FORUM BLVD-CO,,2012-10-16 15:30:12,38.935960,-92.359240
2012198406,TRAFFIC STOP,3004 CLARK LN-CO,,2012-10-16 15:30:01,38.963090,-92.292960
2012198405,BURGLARY,1501 TYPHOON CT-CO,,2012-10-16 15:28:58,38.996560,-92.316560
2012198402,PARKING VIOLATION,1408 UNIVERSITY AV-CO,,2012-10-16 15:27:02,38.946110,-92.319580
2012198400,SUSPICIOUS PERSON,200 PROVIDENCE RD N-CO,,2012-10-16 15:25:26,38.954100,-92.333750
2012198396,TRAFFIC STOP,3004 CLARK LN-CO,,2012-10-16 15:15:15,38.963090,-92.292960
2012198395,TRAFFIC STOP,HIGHWAY 63 CONNECTOR NB-CO/CLARK LN-CO,,2012-10-16 15:08:17,38.9636,-92.2918
2012198392,TRAFFIC STOP,3004 CLARK LN-CO,,2012-10-16 14:57:16,38.963090,-92.292960
2012198390,PARKING VIOLATION,ST JOSEPH ST-CO/PARK AV-CO,,2012-10-16 14:53:58,38.9558,-92.3228
2012198381,TRAFFIC STOP,2607 EASTWOOD DR-CO,,2012-10-16 14:45:25,38.966820,-92.299270
2012198374,TRAFFIC STOP,3301 CLARK LN-CO,,2012-10-16 14:37:00,38.964230,-92.288900
2012198370,SPECIAL ASSIGNMENT,4200 BETHEL ST-CO,,2012-10-16 14:31:48,38.905160,-92.343360
2012198368,MISCELLANEOUS SERVICE,2601 GRINDSTONE PKWY-CO,,2012-10-16 14:31:10,38.914409,-92.301915
2012198367,911 CHECKS,2516 BASSWOOD CT-CO,,2012-10-16 14:28:30,38.927010,-92.388320
2012198364,TRAFFIC STOP,3110 CLARK LN-CO,,2012-10-16 14:26:48,38.963300,-92.290760
2012198369,TRESPASS VEHICLE,601 BUSINESS LOOP 70 W-CO,152B,2012-10-16 14:25:58,38.967370,-92.345310
2012198362,TRAFFIC STOP,FIFTH ST N-CO/ASH ST E-CO,,2012-10-16 14:22:51,38.9537,-92.3318
2012198357,PUBLIC RELATIONS,1001 ROGERS ST-CO,,2012-10-16 14:17:12,38.957400,-92.326410
2012198363,SUSPICIOUS INCIDENT,RANGE LINE ST-CO/BUSINESS LOOP 70 E-CO,,2012-10-16 14:14:53,38.964,-92.3247
2012198354,TRAFFIC STOP,CLARK LN-CO/HIGHWAY 63 CONNECTOR NB-CO,,2012-10-16 14:12:40,38.9636,-92.2918
2012198352,TRAFFIC STOP,OAK ST-CO/GARTH AV N-CO,,2012-10-16 14:11:53,38.955,-92.3389
2012198350,ASSIST OFFICER,1625 HANOVER BLVD-CO,,2012-10-16 14:10:40,38.969170,-92.279870
2012198351,LARCENY,1015 ASH ST W-CO,,2012-10-16 14:10:05,38.956020,-92.354010
2012198346,WARRANT,PROVIDENCE RD S-CO/ROLLINS ST-CO,,2012-10-16 14:05:32,38.9426,-92.3335
2012198344,TRAFFIC STOP,HIGHWAY 63 N SB-BC/BROWN SCHOOL RD-BC,,2012-10-16 14:04:29,39.0008,-92.3014
2012198347,LAW ALARM,1201 BROADWAY E-CO,2,2012-10-16 14:04:28,38.951730,-92.324040
2012198343,TRAFFIC STOP,HANOVER BLVD-CO/OLYMPIC BLVD-CO,,2012-10-16 14:04:03,38.97,-92.2783
2012198339,TRAFFIC STOP,OAKLAND GRAVEL RD-CO/BLUE RIDGE RD-CO,,2012-10-16 13:58:05,38.9855,-92.3025
2012198336,SPECIAL ASSIGNMENT,5001 MEYER INDUSTRIAL DR E-BC,,2012-10-16 13:49:23,38.882500,-92.264740
2012198334,TRAFFIC STOP,WEST BLVD N-CO/WORLEY ST W-CO,,2012-10-16 13:47:43,38.9594,-92.3527
2012198375,LARCENY,401 NORTH BROOKLINE DR-CO,,2012-10-16 13:44:42,38.913420,-92.344470
2012198332,SPECIAL ASSIGNMENT,310 PROVIDENCE RD N-CO,,2012-10-16 13:44:25,38.955160,-92.333550
2012198329,SPECIAL ASSIGNMENT,3600 WORLEY ST W-CO,,2012-10-16 13:42:52,38.959910,-92.388580
2012198403,LARCENY,3300 FALLING LEAF LN-CO,,2012-10-16 13:42:28,38.913610,-92.295060
2012198328,TRAFFIC STOP,HANOVER BLVD-CO/HERSHEY CT-CO,,2012-10-16 13:42:20,38.9691,-92.2796
2012198335,VANDALISM,1106 COLLEGE AV N-CO,,2012-10-16 13:40:23,38.962610,-92.320940
2012198386,VANDALISM,1501 WOODRAIL AV-CO,,2012-10-16 13:35:14,38.917330,-92.361290
2012198321,SPECIAL ASSIGNMENT,600 WALNUT ST E-CO,,2012-10-16 13:19:25,38.952480,-92.330470
2012198323,911 CHECKS,419 GARTH AV N-CO,,2012-10-16 13:18:43,38.957850,-92.339040
2012198322,C&I; DRIVING,I70 E-CO/HIGHWAY 63 CONNECTOR SB-CO,,2012-10-16 13:16:37,38.9617,-92.2921
2012198317,SPECIAL ASSIGNMENT,401 CLINKSCALES RD-CO,,2012-10-16 13:10:39,38.959570,-92.362770
2012198324,TRAFFIC HAZARD,ROGERS ST-CO/FIFTH ST N-CO,,2012-10-16 13:07:28,38.9569,-92.3317
2012198319,ACCIDENT,PROVIDENCE RD S-CO/ROLLINS ST-CO,,2012-10-16 13:05:55,38.9426,-92.3335
2012198313,SPECIAL ASSIGNMENT,4600 BETHEL ST-CO,,2012-10-16 12:58:32,38.900000,-92.343600
2012198311,SPECIAL ASSIGNMENT,4200 BETHEL ST-CO,,2012-10-16 12:53:39,38.905160,-92.343360
2012198309,TRAFFIC STOP,PROVIDENCE RD S-CO/NIFONG BLVD E-CO,,2012-10-16 12:50:15,38.9102,-92.3349
2012198307,TRAFFIC STOP,4500 BETHEL ST-CO,,2012-10-16 12:44:17,38.902890,-92.343960
2012198308,911 CHECKS,1104 PROVIDENCE RD N-CO,HIGH,2012-10-16 12:41:11,38.963360,-92.331430
2012198300,TRAFFIC OBSERVATION,4200 BETHEL ST-CO,,2012-10-16 12:24:39,38.905160,-92.343360
2012198299,SPECIAL ASSIGNMENT,1104 PROVIDENCE RD N-CO,,2012-10-16 12:24:14,38.963360,-92.331430
2012198302,CHECK SUBJECT,1240 I70 W-CO,,2012-10-16 12:24:09,38.9694,-92.3801
2012198298,SPECIAL ASSIGNMENT,4303 PROVIDENCE RD S-CO,,2012-10-16 12:23:52,38.90182741,-92.33708557
2012198296,ACCIDENT,PROVIDENCE RD S-CO/RESEARCH PARK DR-CO,,2012-10-16 12:19:46,38.9348,-92.3366
2012198306,ASSIST OFFICER,1001 MADISON ST-CO,,2012-10-16 12:19:41,38.962810,-92.344240
2012198294,TRAFFIC OBSERVATION,KELSEY DR-CO/IRMA DR-CO,,2012-10-16 12:17:16,38.9755,-92.2519
2012198295,CHECK SUBJECT,1240 I70 E-CO,,2012-10-16 12:17:07,38.9693,-92.3802
2012198287,MISCELLANEOUS SERVICE,600 WALNUT ST E-CO,,2012-10-16 12:00:35,38.952480,-92.330470
2012198283,911 CHECKS,2401 NELWOOD DR-CO,,2012-10-16 11:41:43,38.975120,-92.297350
2012198279,LAW ALARM,2101 CHAPEL PLAZA CT-CO,107,2012-10-16 10:56:32,38.928910,-92.364820
2012198266,PEACE DISTURBANCE,4709 OAK VIEW DR-CO,,2012-10-16 08:30:29,38.978990,-92.265700
2012198265,SUSPICIOUS VEHICLE,3200 GOLDEN BEAR DR-CO,,2012-10-16 08:28:25,38.965180,-92.290800
2012198264,LAW ALARM,1301 GRINDSTONE PKWY-CO,101,2012-10-16 08:22:43,38.912670,-92.321762
2012198261,TRAFFIC STOP,CLARK LN-CO/CREEKWOOD PKWY-CO,,2012-10-16 07:54:48,38.9639,-92.2873
2012198260,MISCELLANEOUS SERVICE,CITY,,2012-10-16 07:43:26,38.9525,-92.3305
2012198259,911 CHECKS,1203 LARCH CT-CO,C,2012-10-16 07:39:55,38.967740,-92.322850
2012198258,CHECK BUILDING,5400 GEMSTONE WY-CO,,2012-10-16 07:39:00,,
2012198256,SUSPICIOUS PERSON,EIGHTH ST S-CO/ELM ST-CO,,2012-10-16 07:21:44,38.9485,-92.3287
2012198255,SUSPICIOUS INCIDENT,200 BLK EIGHTH ST S-CO,,2012-10-16 06:57:40,38.9491,-92.3287
2012198253,TRESPASS SUBJECT,1900 I70 DR SOUTHWEST-CO,245,2012-10-16 06:53:14,38.966220,-92.367250
2012198252,STALLED VEHICLE,WORLEY ST W-CO/MCBAINE AV-CO,,2012-10-16 06:35:58,38.9585,-92.3424
2012198250,TRAFFIC STOP,ASH ST W-CO/STADIUM BLVD N-CO,,2012-10-16 06:24:18,38.9576,-92.3714
2012198249,CHECK SUBJECT,PROVIDENCE RD S-CO/ROLLINS ST-CO,,2012-10-16 06:20:45,38.9426,-92.3335
2012198247,TRAFFIC STOP,PROVIDENCE RD N-CO/SWITZLER ST-CO,,2012-10-16 06:17:40,38.9563,-92.3342
2012198245,LAW ALARM,1301 GRINDSTONE PKWY-CO,101,2012-10-16 06:02:47,38.912670,-92.321762
2012198244,TRAFFIC STOP,STADIUM BLVD E-CO/COLLEGE AV S-CO,,2012-10-16 05:50:46,38.9347,-92.3231
2012198243,TRAFFIC STOP,CLARK LN-CO/OLYMPIC BLVD-CO,,2012-10-16 05:45:27,38.9639,-92.2779
2012198241,TRAFFIC STOP,1270 I70 E-CO,,2012-10-16 05:40:53,38.9687,-92.3276
2012198240,SUSPICIOUS INCIDENT,1300 FELLOWS PL-CO,,2012-10-16 05:38:56,38.933730,-92.324100
2012198242,SUSPICIOUS INCIDENT,1005 UNIVERSITY AV-CO,1B,2012-10-16 05:37:06,38.946720,-92.325860
2012198239,CHECK SUBJECT,4500 BETHEL ST-CO,,2012-10-16 05:36:37,38.902890,-92.343960
2012198236,PEACE DISTURBANCE,905 A ALLEY-CO,,2012-10-16 05:23:24,38.951033,-92.327283
2012198237,LARCENY,1704 PROVIDENCE RD N-CO,,2012-10-16 05:23:03,38.970570,-92.333170
2012198234,TRAFFIC STOP,SEXTON RD W-CO/JEFFERSON ST-CO,,2012-10-16 05:19:59,38.9613,-92.3433
2012198233,CHECK SUBJECT,600 BLK SPENCER AV-CO,,2012-10-16 05:19:03,38.9619,-92.3635
2012198232,CHECK SUBJECT,NINTH ST N-CO/BROADWAY E-CO,,2012-10-16 05:16:42,38.9515,-92.3276
2012198226,SUSPICIOUS VEHICLE,SANDROCK DR-CO/SHAMROCK DR-CO,,2012-10-16 04:59:42,38.9776,-92.2547
2012198225,DISTURBANCE,3351 OLD HIGHWAY 63 S-CO,,2012-10-16 04:55:14,38.915200,-92.307500
2012198223,CHECK OPEN BUSINESS,3211 CLARK LN-CO,,2012-10-16 04:53:07,38.964430,-92.290030
2012198222,SUSPICIOUS PERSON,708 SEXTON RD W-CO,,2012-10-16 04:50:57,38.963930,-92.348170
2012198221,CHECK OPEN BUSINESS,2200 ASH ST W-CO,,2012-10-16 04:44:38,38.957200,-92.372030
2012198220,CHECK BUILDING,4509 WREN WOOD DR-CO,,2012-10-16 04:40:57,38.979910,-92.268370
2012198218,TRAFFIC STOP,PARIS RD-CO/EAST BROWN STATION RD-CO,,2012-10-16 04:39:05,38.9815,-92.2916
2012198216,CHECK BUILDING,4113 BLACK TAIL DR-CO,,2012-10-16 04:26:52,38.993510,-92.251380
2012198215,CHECK SUBJECT,BUSINESS LOOP 70 W-CO/STADIUM BLVD N-CO,,2012-10-16 04:24:50,38.9703,-92.3711
2012198213,CHECK BUILDING,4108 COTTON WOOD DR-CO,,2012-10-16 04:22:22,38.992670,-92.252790
2012198214,TRAFFIC HAZARD,FORUM BLVD-CO/MKT TRAIL-CO,,2012-10-16 04:21:36,38.9235,-92.3654
2012198212,911 CHECKS,1021 ASHLAND RD-CO,708,2012-10-16 04:15:32,38.937250,-92.319530
2012198211,STALLED VEHICLE,RANGE LINE ST-CO/BUSINESS LOOP 70 E-CO,,2012-10-16 04:14:32,38.964,-92.3247
2012198210,CHECK OPEN BUSINESS,3300 FALLING LEAF LN-CO,,2012-10-16 04:14:11,38.913610,-92.295060
2012198206,CHECK BUILDING,4800 BURBANK LP-CO,,2012-10-16 04:05:28,38.984490,-92.264300
2012198202,SUSPICIOUS VEHICLE,601 BUSINESS LOOP 70 W-CO,,2012-10-16 03:57:11,38.967370,-92.345310
2012198198,CHECK SUBJECT,2929 NORTHLAND DR-CO,2,2012-10-16 03:42:51,38.980420,-92.318780
2012198194,TRAFFIC STOP,CLARK LN-CO/HIGHWAY 63 CONNECTOR NB-CO,,2012-10-16 03:27:57,38.9636,-92.2918
2012198193,MISSING VEHICLE,ST JOSEPH ST-CO/ASH ST E-CO,,2012-10-16 03:21:42,38.9537,-92.3228
2012198188,SUSPICIOUS VEHICLE,1818 WORLEY ST W-CO,,2012-10-16 03:06:12,38.960320,-92.366210
2012198187,SHOTS FIRED,4113 DERBY RIDGE DR-CO,,2012-10-16 03:02:47,38.992210,-92.317910
2012198181,CHECK SUBJECT,209 HIGHVIEW AV-CO,C,2012-10-16 02:56:59,38.964600,-92.341800
2012198183,CIVIL MATTER,2011 HILDA ST-CO,,2012-10-16 02:55:10,38.901970,-92.309080
2012198182,SUSPICIOUS VEHICLE,GREENBERRY CT-CO/FALL BROOK DR-CO,,2012-10-16 02:54:24,38.888,-92.4074
2012198180,FOOT PATROL,200 BLK HIGHVIEW AV-CO,,2012-10-16 02:50:36,38.9644,-92.3415
2012198173,TRAFFIC STOP,BROADWAY E-CO/TRIMBLE RD-CO,,2012-10-16 02:41:06,38.9469,-92.2995
2012198172,TRAFFIC STOP,BROADWAY E-CO/SEVENTH ST S-CO,,2012-10-16 02:39:59,38.9516,-92.3297
2012198171,CHECK SUBJECT,220 TENTH ST N-CO,,2012-10-16 02:35:13,38.954090,-92.325940
2012198163,CHECK SUBJECT,WILKES BLVD-CO/RANGE LINE ST-CO,,2012-10-16 02:17:16,38.9601,-92.3248
2012198161,TRAFFIC STOP,EIGHTH ST N-CO/ROGERS ST-CO,,2012-10-16 02:13:23,38.9568,-92.3283
2012198158,TRESPASS SUBJECT,111 HITT ST-CO,,2012-10-16 02:08:50,38.949650,-92.325890
2012198156,TRAFFIC STOP,1729 BROADWAY W-CO,,2012-10-16 02:03:10,38.954590,-92.364400
2012198153,CHECK BUILDING,2001 LAFAYETTE CT-CO,,2012-10-16 01:56:43,38.971170,-92.256020
2012198151,CHECK BUILDING,2005 LAFAYETTE CT-CO,,2012-10-16 01:53:46,38.971820,-92.256210
2012198150,CHECK SUBJECT,222 BROADWAY E-CO,,2012-10-16 01:53:20,38.951020,-92.334450
2012198138,911 CHECKS,2600 BLK QUAIL DR-CO,,2012-10-16 01:24:51,38.9694,-92.2979
2012198134,LAW ALARM,3401 BROADWAY W-CO,,2012-10-16 01:14:09,,
2012198132,911 CHECKS,1511 SYLVAN LN-CO,C,2012-10-16 01:12:53,38.967790,-92.301480
2012198131,SUSPICIOUS INCIDENT,813 GREEN MEADOWS RD E-CO,106,2012-10-16 01:12:06,38.915490,-92.328010
2012198129,UNKNOWN PROBLEM,1112 BROADWAY E-CO,1,2012-10-16 01:09:18,38.950950,-92.323950
2012198135,SUSPICIOUS INCIDENT,1729 BROADWAY W-CO,A,2012-10-16 01:03:13,38.953810,-92.364690
2012198126,VANDALISM,1510 ROSEMARY LN-CO,A,2012-10-16 00:58:23,38.945290,-92.317970
2012198121,SUSPICIOUS INCIDENT,CITY,,2012-10-16 00:56:21,38.9525,-92.3305
2012198119,911 CHECKS,2614 QUAIL DR-CO,,2012-10-16 00:50:55,38.969190,-92.297850
2012198112,ASSIST OFFICER,2709 BROADWAY E-CO,300,2012-10-16 00:43:47,38.947890,-92.296460
2012198111,TRAFFIC STOP,PARIS RD-CO/MOUNT VERNON AV-CO,,2012-10-16 00:41:46,38.9602,-92.3156
2012198109,SHOPLIFTING,415 CONLEY RD-CO,3,2012-10-16 00:39:35,38.954950,-92.296690
2012198106,TRAFFIC STOP,2300 BUSINESS LOOP 70 E-CO,,2012-10-16 00:30:53,38.963330,-92.304580
2012198108,SOLICITOR,4419 GLEN EAGLE DR-CO,,2012-10-16 00:30:02,38.903740,-92.356470
2012198101,CHECK SUBJECT,308 BUSINESS LOOP 70 W-CO,,2012-10-16 00:22:24,38.965380,-92.342780
2012198102,911 CHECKS,3710 HERMITAGE RD-CO,,2012-10-16 00:19:57,38.908650,-92.308870
2012198146,MISSING VEHICLE,2400 NIFONG BLVD E-CO,1018,2012-10-16 00:14:50,38.906040,-92.303430
2012198092,TRAFFIC STOP,PROVIDENCE RD N-CO/AUSTIN AV-CO,,2012-10-16 00:09:41,38.9639,-92.3339
2012198093,ACCIDENT,ROCK QUARRY RD-CO/FELLOWS PL-CO,,2012-10-16 00:08:56,38.934,-92.3235
2012198090,ASSAULT,1000 BROADWAY E-CO,,2012-10-16 00:06:02,38.951300,-92.326230
2012198089,SHOPLIFTING,3100 BROADWAY W-CO,A,2012-10-16 00:00:29,38.953330,-92.383650
2012198087,CIVIL MATTER,2112 BUSINESS LOOP 70 E-CO,133,2012-10-15 23:57:25,38.963460,-92.306140
2012198095,TRESPASS SUBJECT,201 ASH ST W-CO,13,2012-10-15 23:55:02,38.954430,-92.341040
2012198123,FRAUD,4901 ALPINE RIDGE DR-CO,,2012-10-15 23:53:38,39.002760,-92.334960
2012198076,CHECK SUBJECT,1104 PROVIDENCE RD N-CO,HIGH,2012-10-15 23:43:31,38.963360,-92.331430
2012198077,FRAUD,1701 ASH ST W-CO,,2012-10-15 23:42:44,38.957240,-92.362840
2012198070,ASSIST OFFICER,5614 ST CHARLES RD E-BC,D,2012-10-15 23:33:03,38.96146215,-92.25150283
2012198069,SPECIAL ASSIGNMENT,2799 GARTH AV N-CO,,2012-10-15 23:32:00,38.980370,-92.340180
2012198068,911 CHECKS,2205 CORONA RD-CO,,2012-10-15 23:29:30,38.930780,-92.399250
2012198065,FRAUD,4901 ALPINE RIDGE DR-CO,,2012-10-15 23:25:44,39.002760,-92.334960
2012198063,SPECIAL ASSIGNMENT,701 BROADWAY E-CO,,2012-10-15 23:25:42,38.951800,-92.329360
2012198061,TRAFFIC STOP,KELSEY DR-CO/SHAMROCK DR-CO,,2012-10-15 23:23:55,38.9755,-92.2548
2012198062,VANDALISM,5115 CLARK LN-CO,200,2012-10-15 23:21:24,38.964640,-92.259960
2012198060,RUNAWAY,28 ALLEN ST-CO,A,2012-10-15 23:19:22,38.955100,-92.336530
2012198059,DISTURBANCE,229 STADIUM BLVD N-CO,,2012-10-15 23:19:14,38.960990,-92.374650
2012198058,TRAFFIC STOP,700 BUSINESS LOOP 70 E-CO,,2012-10-15 23:18:51,38.963730,-92.328980
2012198050,911 CHECKS,ILLINOIS AV-CO/NEBRASKA AV-CO,,2012-10-15 23:07:41,38.9666,-92.3351
2012198055,SHOPLIFTING,415 CONLEY RD-CO,3,2012-10-15 23:04:53,38.954950,-92.296690
2012198049,TRAFFIC STOP,KELSEY DR-CO/SHAMROCK DR-CO,,2012-10-15 23:02:53,38.9755,-92.2548
2012198054,CHILD ABUSE,100 KEENE ST N-CO,3,2012-10-15 22:52:41,38.951470,-92.290260
2012198067,LARCENY,2300 BERNADETTE DR-CO,,2012-10-15 22:49:22,38.963470,-92.375020
2012198046,911 CHECKS,1403 GREENSBORO DR-CO,,2012-10-15 22:46:15,39.007530,-92.318530
2012198051,CHECK SUBJECT,800 CHERRY ST-CO,,2012-10-15 22:43:34,38.950340,-92.328430
2012198057,ASSAULT,1000 BROADWAY E-CO,,2012-10-15 22:43:02,38.951300,-92.326230
2012198041,TRAFFIC STOP,KELSEY DR-CO/SHAMROCK DR-CO,,2012-10-15 22:39:03,38.9755,-92.2548
2012198042,CHECK SUBJECT,500 WALNUT ST E-CO,,2012-10-15 22:37:59,38.952240,-92.331580
2012198039,ACCIDENT,1812 BLK VANDIVER DR-CO,,2012-10-15 22:35:10,,
2012198032,911 CHECKS,1090 HIGHWAY 63 CONNECTOR NB-CO,,2012-10-15 22:27:02,,
2012198022,911 CHECKS,1409 PARIS RD-CO,,2012-10-15 22:13:25,38.958660,-92.318780
2012198027,ACCIDENT,1407 BLK PARIS RD-CO,,2012-10-15 22:13:13,,
2012198018,DISTURBANCE,3917 OLYMPIC CT-CO,,2012-10-15 22:12:36,38.966130,-92.278240
2012198038,STALLED VEHICLE,PARIS RD-CO/SMARR CT-CO,,2012-10-15 22:12:34,38.9594,-92.3169
2012198021,911 CHECKS,2101 BROADWAY W-CO,,2012-10-15 22:09:48,38.954940,-92.373360
2012198023,ACCIDENT,905 BLK GREEN MEADOWS RD E-CO,,2012-10-15 22:02:33,,
2012198006,TRAFFIC STOP,1615 BUSINESS LOOP 70 W-CO,,2012-10-15 21:59:23,38.972450,-92.362670
2012197997,TRAFFIC STOP,2116 BERNADETTE DR-CO,,2012-10-15 21:49:31,38.964940,-92.371770
2012198001,LARCENY,111 NINTH ST S-CO,150,2012-10-15 21:45:44,38.950220,-92.327830
2012197996,ABANDONED  VEHICLE,NINTH ST N-CO/PARK AV-CO,,2012-10-15 21:45:43,38.9545,-92.3275
2012198056,DWI,2200 ASH ST W-CO,A,2012-10-15 21:44:15,38.957230,-92.372030
2012198004,TRAFFIC HAZARD,1260 I70 W-CO,,2012-10-15 21:43:09,38.9687,-92.3465
2012197998,DISTURBANCE,2604 QUAIL DR-CO,A,2012-10-15 21:42:13,38.969450,-92.298660
2012197994,DISTURBANCE,203 PROVIDENCE RD N-CO,,2012-10-15 21:38:02,38.954060,-92.334650
2012197990,TRAFFIC OBSERVATION,KELSEY DR-CO/SHAMROCK DR-CO,,2012-10-15 21:36:07,38.9755,-92.2548
2012197992,LARCENY,2112 CREASY SPRINGS RD-CO,,2012-10-15 21:31:26,38.975250,-92.351530
2012197986,TRESPASS SUBJECT,2300 BERNADETTE DR-CO,E,2012-10-15 21:28:34,38.963710,-92.375040
2012197985,LARCENY,4600 PARIS RD-CO,102,2012-10-15 21:21:37,38.997470,-92.279180
2012197982,LARCENY,900 I70 DR SOUTHWEST-CO,,2012-10-15 21:14:25,38.965760,-92.350190
2012197980,TRAFFIC STOP,HOLLY AV-CO/PARKER ST-CO,,2012-10-15 21:12:00,38.9756,-92.3122
2012197978,TRESPASS SUBJECT,102 NINTH ST S-CO,,2012-10-15 21:07:05,38.950270,-92.327390
2012197973,PEACE DISTURBANCE,2604 QUAIL DR-CO,,2012-10-15 21:05:31,38.969450,-92.298660
2012197977,SUSPICIOUS INCIDENT,407 BURNING BUSH RD-CO,,2012-10-15 20:57:32,39.008270,-92.330940
2012197966,TRAFFIC STOP,RANGE LINE ST-CO/I70 E-CO,,2012-10-15 20:55:12,38.9686,-92.3249
2012197965,TRAFFIC STOP,1412 RANGE LINE ST-CO,,2012-10-15 20:54:25,38.966120,-92.323940
2012197967,911 CHECKS,1615 BUSINESS LOOP 70 W-CO,,2012-10-15 20:52:37,38.972450,-92.362670
2012197971,PARKING VIOLATION,307 ST JOSEPH ST-CO,,2012-10-15 20:49:00,38.955030,-92.323180
2012197993,SUSPICIOUS INCIDENT,APRICOT FALLS-CO/HIGHWAY KK S-CO,,2012-10-15 20:47:21,,
2012197960,911 CHECKS,1501 VANDIVER DR-CO,139,2012-10-15 20:45:17,38.972460,-92.316640
2012197959,TRAFFIC STOP,PROVIDENCE RD S-CO/RESEARCH PARK DR-CO,,2012-10-15 20:43:08,38.9348,-92.3366
2012197976,SUSPICIOUS INCIDENT,4611 ROYAL HERITAGE DR-CO,,2012-10-15 20:42:04,38.900840,-92.365610
2012197962,SUSPICIOUS INCIDENT,4011 BLK I70 DR SOUTHEAST-CO,,2012-10-15 20:38:22,,
2012197957,CIVIL MATTER,1526 CITADEL DR-CO,,2012-10-15 20:37:10,39.001440,-92.315550
2012197955,TRAFFIC STOP,900 CONLEY RD-CO,,2012-10-15 20:36:34,38.960390,-92.293010
2012197950,TRAFFIC STOP,PROVIDENCE RD S-CO/RESEARCH PARK DR-CO,,2012-10-15 20:33:39,38.9348,-92.3366
2012197958,SUSPICIOUS PERSON,21 CLARKSON RD E-CO,,2012-10-15 20:32:15,,
2012197949,ACCIDENT,BROADWAY W-CO/WEST BLVD N-CO,,2012-10-15 20:31:09,38.9521,-92.3529
2012197948,DISTURBANCE,ASH ST E-CO/PROVIDENCE RD N-CO,,2012-10-15 20:26:37,38.9537,-92.3341
2012197946,TRAFFIC STOP,PROVIDENCE RD S-CO/RESEARCH PARK DR-CO,,2012-10-15 20:25:44,38.9348,-92.3366
2012197947,C&I; DRIVING,27 CONLEY RD-CO,H,2012-10-15 20:23:43,38.950330,-92.296120
2012197940,ASSIST OFFICER,600 WALNUT ST E-CO,,2012-10-15 20:17:46,38.952480,-92.330470
2012197942,SHOPLIFTING,3001 BROADWAY W-CO,,2012-10-15 20:16:35,38.956960,-92.382470
2012197934,TRAFFIC STOP,PROVIDENCE RD S-CO/RESEARCH PARK DR-CO,,2012-10-15 20:04:19,38.9348,-92.3366
2012197930,CHECK SUBJECT,224 NINTH ST S-CO,,2012-10-15 20:00:35,38.948750,-92.327340
2012198009,FRAUD,1608 PRINCETON DR-CO,,2012-10-15 19:58:53,38.942040,-92.363300
2012197937,911 CHECKS,3504 CHAPEL HILL RD-CO,,2012-10-15 19:57:57,38.933240,-92.388490
2012197929,MISCELLANEOUS SERVICE,CITY,,2012-10-15 19:55:18,38.9525,-92.3305
